order_id,order_date,region,customer_segment,category,fulfillment_mode,units_sold,unit_price,discount,sales,profit,inventory_on_hand,reorder_point,stockout_flag,processing_hours
1240,2025-06-22,BC,Corporate,Health & Beauty,Same Day,5,20.12,0,100.6,30.18,113,36,0,4.9
1241,2025-08-01,Quebec,Consumer,Electronics,Same Day,4,91.97,0,367.88,48.22,199,44,0,1.1
1242,2025-09-19,Prairies,Small Business,Electronics,Same Day,6,251.7,0.05,1434.69,202.63,198,53,0,4.1
1243,2025-08-15,BC,Corporate,Grocery,Express,4,22.5,0.2,72.0,1.88,82,33,0,3.0
1244,2025-10-25,Ontario,Consumer,Seasonal,Same Day,8,21.24,0,169.92,35.19,9,41,1,6.4
1245,2025-01-30,Quebec,Small Business,Office Supplies,Standard,2,10.77,0.2,17.23,1.08,110,24,0,6.7
1246,2025-12-03,BC,Consumer,Electronics,Pickup,6,137.45,0,824.7,125.54,108,31,0,7.6
1247,2025-06-28,BC,Corporate,Electronics,Pickup,3,230.41,0.2,552.98,-32.52,36,26,0,6.9
1248,2025-04-12,Quebec,Consumer,Electronics,Pickup,3,240.31,0.2,576.74,-3.83,135,52,0,4.4
1249,2025-03-19,Atlantic,Small Business,Office Supplies,Standard,5,30.4,0.1,136.8,26.99,178,22,0,5.3
1250,2025-03-09,Prairies,Consumer,Apparel,Express,1,27.9,0.15,23.71,4.21,13,50,1,6.5
1251,2025-08-05,Ontario,Consumer,Apparel,Pickup,4,42.74,0.15,145.32,31.84,189,34,0,2.2
1252,2025-10-19,Prairies,Small Business,Grocery,Same Day,5,24.62,0.15,104.64,3.4,125,55,0,5.8
1253,2025-06-11,Atlantic,Corporate,Home,Express,4,62.18,0,248.72,58.7,17,25,1,7.1
1254,2025-06-24,Quebec,Corporate,Office Supplies,Express,2,41.51,0,83.02,20.35,198,36,0,5.6
1255,2025-09-20,BC,Small Business,Seasonal,Standard,3,37.42,0.05,106.65,14.19,39,40,0,4.8
1256,2025-04-30,Prairies,Corporate,Office Supplies,Pickup,3,34.81,0.15,88.77,13.9,77,51,0,7.7
1257,2025-04-18,Ontario,Corporate,Grocery,Standard,2,27.26,0.1,49.07,4.88,137,49,0,7.2
1258,2025-01-20,Prairies,Corporate,Health & Beauty,Express,5,43.59,0,217.95,67.2,101,21,0,5.6
1259,2025-06-18,Quebec,Small Business,Health & Beauty,Express,2,17.02,0,34.04,12.18,87,23,0,5.1
1260,2025-10-10,BC,Consumer,Office Supplies,Pickup,1,32.2,0.05,30.59,8.32,51,25,0,5.1
1261,2025-11-29,Ontario,Consumer,Office Supplies,Pickup,3,31.53,0.1,85.13,13.14,65,37,0,12.2
1262,2025-04-10,Prairies,Corporate,Home,Same Day,5,49.5,0,247.5,52.76,8,45,0,7.4
1263,2025-12-31,Atlantic,Corporate,Home,Standard,3,87.79,0,263.37,63.24,41,37,0,3.1
1264,2025-10-14,Prairies,Corporate,Seasonal,Pickup,3,75.47,0.05,215.09,33.0,32,54,0,4.7
1265,2025-12-02,Atlantic,Consumer,Office Supplies,Standard,2,30.08,0,60.16,20.44,109,50,0,5.2
1266,2025-01-10,Atlantic,Consumer,Seasonal,Express,5,87.64,0.2,350.56,21.33,113,30,0,3.6
1267,2025-11-17,Prairies,Consumer,Health & Beauty,Pickup,3,23.58,0.2,56.59,6.01,181,38,0,5.0
1268,2025-09-26,BC,Small Business,Grocery,Pickup,3,20.79,0.2,49.9,2.73,198,52,0,3.7
1269,2025-04-07,Prairies,Small Business,Office Supplies,Express,3,14.88,0,44.64,11.99,193,34,0,5.0
1270,2025-12-27,Ontario,Consumer,Health & Beauty,Standard,5,24.17,0.2,96.68,19.02,173,24,0,6.2
1271,2025-03-15,Atlantic,Corporate,Seasonal,Standard,4,55.41,0.15,188.39,18.56,127,29,0,5.4
1272,2025-01-25,Prairies,Consumer,Office Supplies,Standard,3,42.19,0.2,101.26,10.23,92,29,0,5.1
1273,2025-03-08,Ontario,Corporate,Office Supplies,Standard,5,34.34,0.05,163.12,38.34,195,55,0,5.8
1274,2025-12-09,Prairies,Corporate,Seasonal,Standard,5,51.9,0,259.5,51.19,85,35,0,9.2
1275,2025-07-16,BC,Small Business,Health & Beauty,Standard,3,30.41,0.05,86.67,24.17,39,20,0,5.8
1276,2025-03-13,BC,Consumer,Home,Express,7,55.77,0.1,351.35,55.28,15,33,1,7.1
1277,2025-07-30,BC,Consumer,Health & Beauty,Pickup,6,19.63,0,117.78,43.03,149,26,0,4.7
1278,2025-01-05,BC,Small Business,Electronics,Pickup,2,146.72,0.1,264.1,36.51,6,45,0,3.9
1279,2025-07-10,Atlantic,Consumer,Seasonal,Express,3,55.38,0,166.14,27.08,113,30,0,5.6
1280,2025-06-03,Quebec,Consumer,Health & Beauty,Pickup,6,26.01,0,156.06,40.4,158,33,0,4.3
1281,2025-01-23,Ontario,Corporate,Apparel,Same Day,4,72.77,0,291.08,87.64,158,49,0,6.8
1282,2025-12-01,Atlantic,Corporate,Apparel,Express,5,66.89,0,334.45,120.95,87,49,0,5.1
1283,2025-08-27,Prairies,Corporate,Apparel,Same Day,5,17.33,0,86.65,27.64,184,42,0,4.4
1284,2025-09-26,Prairies,Small Business,Apparel,Pickup,4,38.87,0.05,147.71,40.48,217,48,0,7.7
1285,2025-05-13,Prairies,Consumer,Apparel,Standard,3,53.04,0.1,143.21,35.2,186,23,0,3.2
1286,2025-12-09,Atlantic,Small Business,Office Supplies,Express,1,15.05,0.05,14.3,2.84,137,32,0,5.8
1287,2025-12-15,Prairies,Consumer,Health & Beauty,Express,4,21.0,0.15,71.4,17.36,78,50,0,5.8
1288,2025-04-20,Quebec,Corporate,Grocery,Express,4,25.18,0,100.72,19.51,143,38,0,4.4
1289,2025-11-02,Prairies,Small Business,Grocery,Standard,4,33.39,0.2,106.85,7.74,64,37,0,6.2
1290,2025-11-10,BC,Consumer,Health & Beauty,Pickup,4,25.84,0,103.36,30.18,152,20,0,6.2
1291,2025-07-06,Prairies,Consumer,Home,Express,2,56.3,0,112.6,28.19,122,39,0,6.3
1292,2025-09-18,Ontario,Consumer,Home,Standard,1,47.59,0.1,42.83,8.81,40,22,0,8.3
1293,2025-05-20,Ontario,Consumer,Home,Express,6,67.59,0,405.54,107.9,18,40,0,5.6
1294,2025-06-04,Prairies,Corporate,Home,Same Day,4,91.66,0.2,293.31,30.62,102,34,0,5.9
1295,2025-12-25,Quebec,Corporate,Electronics,Pickup,3,49.24,0,147.72,29.68,198,47,0,3.8
1296,2025-10-12,Quebec,Corporate,Electronics,Standard,7,312.49,0.1,1968.69,137.23,180,21,0,3.4
1297,2025-04-26,Quebec,Small Business,Seasonal,Same Day,2,13.96,0.15,23.73,2.6,37,20,0,5.1
1298,2025-01-30,Ontario,Corporate,Health & Beauty,Standard,1,35.34,0,35.34,10.81,103,46,0,3.3
1299,2025-04-10,Atlantic,Small Business,Office Supplies,Pickup,3,23.77,0,71.31,19.11,176,41,0,5.9
1300,2025-08-05,BC,Small Business,Seasonal,Standard,5,41.26,0.05,195.98,32.83,167,49,0,6.7
1301,2025-10-20,Ontario,Small Business,Home,Standard,3,16.76,0.15,42.74,4.0,192,55,0,6.5
1302,2025-11-02,BC,Consumer,Home,Pickup,5,68.31,0,341.55,90.8,59,30,0,3.2
1303,2025-05-11,BC,Small Business,Home,Express,4,63.09,0.2,201.89,9.11,168,20,0,9.2
1304,2025-05-11,Quebec,Small Business,Apparel,Express,5,8.64,0.2,34.56,7.42,14,45,1,9.7
1305,2025-01-27,Prairies,Consumer,Electronics,Standard,6,309.55,0.2,1485.84,-62.52,61,52,0,9.3
1306,2025-12-03,BC,Corporate,Electronics,Pickup,3,121.64,0.05,346.67,53.76,25,31,0,3.2
1307,2025-11-22,Ontario,Small Business,Office Supplies,Standard,7,38.66,0.15,230.03,24.2,119,39,0,2.7
1308,2025-06-26,Prairies,Corporate,Home,Express,2,38.46,0.2,61.54,4.34,42,50,0,3.0
1309,2025-01-29,Quebec,Consumer,Grocery,Express,3,29.76,0.1,80.35,0.45,7,23,1,4.8
1310,2025-10-27,Atlantic,Small Business,Electronics,Standard,2,280.93,0.15,477.58,31.28,192,25,0,3.4
1311,2025-01-17,Quebec,Corporate,Apparel,Pickup,2,42.68,0,85.36,28.51,204,51,0,3.0
1312,2025-12-16,Ontario,Small Business,Office Supplies,Same Day,2,40.84,0.15,69.43,11.8,71,53,0,3.0
1313,2025-04-07,Prairies,Corporate,Electronics,Express,1,122.99,0.15,104.54,3.88,105,53,0,7.2
1314,2025-12-30,Prairies,Consumer,Home,Standard,4,66.72,0.05,253.54,40.31,81,42,0,4.1
1315,2025-07-23,Atlantic,Consumer,Office Supplies,Standard,2,37.11,0.15,63.09,10.2,142,51,0,7.0
1316,2025-11-28,Quebec,Small Business,Electronics,Express,1,196.82,0,196.82,22.87,53,51,0,6.7
1317,2025-05-22,Quebec,Consumer,Grocery,Express,1,27.46,0,27.46,4.7,188,23,0,6.3
1318,2025-07-31,Quebec,Consumer,Seasonal,Same Day,5,60.73,0.05,288.47,44.94,60,44,0,5.6
1319,2025-02-01,Atlantic,Small Business,Seasonal,Same Day,3,71.38,0.2,171.31,14.88,217,50,0,4.9
1320,2025-11-06,Atlantic,Consumer,Apparel,Standard,4,56.67,0,226.68,81.23,212,40,0,4.2
1321,2025-06-04,BC,Corporate,Home,Pickup,5,120.43,0.1,541.94,82.31,79,53,0,10.4
1322,2025-09-08,Atlantic,Small Business,Apparel,Express,5,55.36,0.2,221.44,36.83,40,21,0,6.7
1323,2025-02-05,BC,Corporate,Health & Beauty,Same Day,8,26.54,0,212.32,74.5,190,31,0,4.4
1324,2025-07-15,BC,Corporate,Home,Pickup,2,21.32,0,42.64,10.9,203,40,0,3.9
1325,2025-12-24,Ontario,Small Business,Apparel,Express,4,56.42,0.15,191.83,46.72,92,27,0,4.6
1326,2025-04-10,Quebec,Corporate,Health & Beauty,Pickup,7,37.24,0.2,208.54,38.01,219,31,0,6.3
1327,2025-03-08,Quebec,Consumer,Grocery,Same Day,4,20.68,0,82.72,19.43,48,52,0,2.2
1328,2025-07-17,Ontario,Consumer,Grocery,Standard,3,14.72,0.15,37.54,2.64,79,50,0,5.5
1329,2025-01-03,Prairies,Consumer,Home,Same Day,2,105.58,0.05,200.6,35.41,66,25,0,4.4
1330,2025-04-15,Prairies,Corporate,Health & Beauty,Same Day,1,28.5,0.15,24.22,5.14,100,28,0,5.3
1331,2025-07-05,Ontario,Small Business,Health & Beauty,Same Day,2,24.01,0.1,43.22,11.59,94,22,0,4.1
1332,2025-04-16,Quebec,Small Business,Home,Same Day,3,28.47,0.1,76.87,17.13,1,47,1,9.0
1333,2025-12-24,Quebec,Small Business,Home,Express,1,82.75,0.15,70.34,9.6,44,29,0,8.1
1334,2025-11-01,Atlantic,Consumer,Office Supplies,Standard,5,38.05,0,190.25,57.05,166,21,0,5.8
1335,2025-08-24,Quebec,Small Business,Grocery,Express,2,12.93,0.1,23.27,3.04,80,40,0,7.2
1336,2025-10-26,Quebec,Small Business,Health & Beauty,Express,4,25.73,0,102.92,37.63,15,35,1,6.3
1337,2025-06-29,Quebec,Consumer,Health & Beauty,Express,2,14.27,0,28.54,10.52,170,34,0,6.2
1338,2025-12-12,Atlantic,Corporate,Seasonal,Express,3,42.86,0.2,102.86,7.01,12,34,0,3.8
1339,2025-07-02,Quebec,Consumer,Grocery,Express,1,16.55,0,16.55,3.8,109,47,0,7.1
1340,2025-06-23,Quebec,Small Business,Health & Beauty,Same Day,1,25.21,0,25.21,9.24,181,43,0,3.4
1341,2025-07-20,Quebec,Corporate,Home,Same Day,4,82.82,0,331.28,66.44,162,23,0,9.7
1342,2025-08-26,Quebec,Corporate,Grocery,Same Day,4,23.65,0.05,89.87,15.49,103,32,0,5.1
1343,2025-05-01,Ontario,Small Business,Office Supplies,Pickup,3,36.87,0.2,88.49,2.3,186,48,0,8.8
1344,2025-02-11,Atlantic,Small Business,Seasonal,Express,4,53.67,0,214.68,51.88,103,55,0,7.6
1345,2025-10-31,Atlantic,Small Business,Grocery,Express,1,26.11,0.15,22.19,0.71,27,31,0,4.0
1346,2025-01-24,Atlantic,Corporate,Electronics,Standard,3,237.64,0,712.92,123.28,57,44,0,6.2
1347,2025-06-17,Prairies,Corporate,Home,Express,2,63.86,0,127.72,40.23,18,55,0,7.3
1348,2025-12-28,BC,Small Business,Apparel,Same Day,4,59.0,0,236.0,80.88,145,54,0,5.7
1349,2025-06-21,Quebec,Small Business,Electronics,Pickup,3,190.66,0.15,486.18,7.35,106,43,0,8.7
1350,2025-06-19,Quebec,Consumer,Electronics,Pickup,4,181.27,0.1,652.57,57.57,105,25,0,6.0
1351,2025-07-06,Ontario,Corporate,Electronics,Express,1,154.22,0,154.22,15.23,153,50,0,3.8
1352,2025-04-22,Quebec,Small Business,Apparel,Same Day,1,55.07,0,55.07,16.14,72,47,0,5.5
1353,2025-03-30,Atlantic,Small Business,Office Supplies,Express,5,27.39,0.05,130.1,34.98,71,36,0,7.2
1354,2025-02-15,Prairies,Small Business,Electronics,Standard,6,165.92,0,995.52,132.55,148,32,0,6.5
1355,2025-11-01,Ontario,Corporate,Office Supplies,Standard,4,5,0.05,19.0,4.24,81,21,0,6.0
1356,2025-08-25,Quebec,Small Business,Home,Same Day,6,55.24,0.05,314.87,69.44,3,21,1,9.7
1357,2025-01-17,Ontario,Small Business,Grocery,Express,1,28.95,0,28.95,4.97,94,26,0,4.5
1358,2025-05-25,Prairies,Corporate,Office Supplies,Same Day,2,67.69,0,135.38,33.42,85,40,0,4.0
1359,2025-02-11,BC,Consumer,Health & Beauty,Pickup,6,28.69,0,172.14,62.07,9,34,1,9.2
1360,2025-05-15,Atlantic,Small Business,Office Supplies,Express,1,17.35,0,17.35,3.73,83,28,0,8.4
1361,2025-08-21,Atlantic,Consumer,Office Supplies,Pickup,6,55.28,0,331.68,91.44,133,48,0,6.7
1362,2025-07-30,Ontario,Small Business,Seasonal,Pickup,4,55.52,0.2,177.66,14.23,179,41,0,4.8
1363,2025-06-07,Ontario,Small Business,Office Supplies,Standard,1,39.75,0,39.75,12.57,181,48,0,4.6
1364,2025-12-07,Ontario,Consumer,Home,Express,5,82.78,0.1,372.51,67.29,113,25,0,4.2
1365,2025-08-27,BC,Small Business,Health & Beauty,Express,2,34.16,0.15,58.07,8.97,53,46,0,4.4
1366,2025-09-02,Prairies,Consumer,Electronics,Same Day,3,191.43,0.15,488.15,3.3,131,31,0,4.9
1367,2025-02-07,Quebec,Small Business,Home,Standard,3,78.36,0.2,188.06,29.45,213,52,0,6.4
1368,2025-04-14,Atlantic,Consumer,Apparel,Standard,1,28.32,0,28.32,8.53,195,46,0,5.9
1369,2025-05-13,Prairies,Small Business,Grocery,Same Day,3,28.63,0,85.89,18.45,171,54,0,4.6
1370,2025-01-02,Quebec,Small Business,Electronics,Express,2,27.8,0.05,52.82,7.42,9,21,1,6.3
1371,2025-01-16,Ontario,Small Business,Electronics,Express,4,177.23,0,708.92,123.62,204,34,0,3.7
1372,2025-12-18,Prairies,Small Business,Apparel,Same Day,3,27.86,0,83.58,25.92,57,42,0,3.9
1373,2025-07-21,Atlantic,Corporate,Apparel,Pickup,4,48.31,0.2,154.59,26.75,97,33,0,6.1
1374,2025-07-19,Quebec,Small Business,Seasonal,Pickup,3,52.58,0.05,149.85,14.97,69,28,0,0.6
1375,2025-12-05,Atlantic,Corporate,Office Supplies,Same Day,3,40.76,0,122.28,32.4,47,48,1,8.2
1376,2025-08-24,BC,Small Business,Apparel,Pickup,3,30.5,0.1,82.35,18.25,77,31,0,4.7
1377,2025-05-06,Quebec,Small Business,Home,Express,5,35.26,0,176.3,50.15,219,34,0,6.5
1378,2025-03-23,Atlantic,Small Business,Electronics,Pickup,1,321.34,0,321.34,59.3,172,53,0,4.0
1379,2025-03-21,Ontario,Corporate,Health & Beauty,Pickup,7,21.11,0,147.77,52.33,157,39,0,11.9
1380,2025-04-20,Ontario,Consumer,Seasonal,Standard,4,69.7,0.15,236.98,4.83,190,23,0,6.3
1381,2025-05-21,Atlantic,Small Business,Office Supplies,Same Day,4,54.6,0.2,174.72,10.64,151,25,0,0.5
1382,2025-03-29,Atlantic,Consumer,Office Supplies,Standard,6,21.13,0.1,114.1,21.35,81,54,0,3.5
1383,2025-12-23,BC,Corporate,Grocery,Same Day,3,18.56,0,55.68,11.88,51,25,0,6.7
1384,2025-08-25,Prairies,Small Business,Grocery,Pickup,4,16.33,0,65.32,13.04,34,48,1,6.6
1385,2025-02-16,BC,Consumer,Home,Express,4,57.61,0,230.44,63.81,20,30,1,9.1
1386,2025-06-14,Ontario,Small Business,Home,Pickup,5,75.96,0,379.8,87.9,4,54,1,8.4
1387,2025-09-06,Atlantic,Small Business,Electronics,Pickup,5,257.64,0,1288.2,180.19,88,47,0,4.0
1388,2025-06-14,Prairies,Consumer,Grocery,Express,6,21.65,0.15,110.41,18.68,97,26,0,4.6
1389,2025-10-06,BC,Consumer,Electronics,Standard,5,202.9,0.1,913.05,77.08,138,32,0,8.2
1390,2025-08-18,BC,Small Business,Health & Beauty,Express,2,21.58,0,43.16,17.35,177,48,0,8.7
1391,2025-12-04,Ontario,Small Business,Office Supplies,Standard,2,36.69,0.05,69.71,13.21,63,52,0,7.4
1392,2025-11-13,Quebec,Corporate,Seasonal,Standard,5,66.21,0.1,297.94,42.47,53,51,0,7.3
1393,2025-06-01,BC,Small Business,Grocery,Pickup,6,24.61,0.2,118.13,2.5,210,32,0,4.0
1394,2025-09-03,BC,Small Business,Apparel,Express,4,43.31,0,173.24,61.32,7,24,1,3.9
1395,2025-08-04,Ontario,Consumer,Grocery,Pickup,7,27.63,0.1,174.07,21.97,199,49,0,5.3
1396,2025-01-04,BC,Consumer,Grocery,Express,7,28.12,0.05,187.0,27.37,214,39,0,6.5
1397,2025-06-14,Atlantic,Corporate,Home,Pickup,6,40.94,0,245.64,66.82,89,21,0,4.5
1398,2025-09-12,BC,Corporate,Office Supplies,Standard,5,33.63,0,168.15,52.66,132,49,0,3.2
1399,2025-06-21,BC,Corporate,Apparel,Standard,5,31.18,0.05,148.1,41.11,18,52,1,7.2
1400,2025-09-12,Ontario,Corporate,Home,Standard,4,138.15,0.1,497.34,102.87,24,49,0,6.4
1401,2025-06-03,Ontario,Small Business,Seasonal,Same Day,2,67.99,0,135.98,30.32,122,22,0,9.2
1402,2025-02-16,BC,Consumer,Health & Beauty,Same Day,8,24.49,0,195.92,66.89,198,46,0,5.0
1403,2025-08-19,BC,Consumer,Health & Beauty,Same Day,1,23.31,0.1,20.98,5.56,65,29,0,0.8
1404,2025-01-07,Prairies,Small Business,Apparel,Same Day,1,61.6,0.1,55.44,13.33,161,41,0,4.6
1405,2025-08-01,Prairies,Consumer,Office Supplies,Pickup,3,37.05,0.05,105.59,20.21,165,42,0,6.7
1406,2025-06-03,Atlantic,Corporate,Seasonal,Same Day,3,48.48,0.15,123.62,16.18,171,40,0,6.0
1407,2025-08-21,Quebec,Small Business,Health & Beauty,Pickup,4,31.51,0.05,119.74,42.77,114,46,0,7.6
1408,2025-05-23,Quebec,Small Business,Grocery,Pickup,4,20.74,0.1,74.66,3.18,146,44,0,6.8
1409,2025-07-26,Prairies,Small Business,Electronics,Express,6,148.91,0,893.46,166.81,87,21,0,9.4
1410,2025-12-24,Ontario,Small Business,Office Supplies,Pickup,2,44.96,0.15,76.43,9.3,202,22,0,3.6
1411,2025-08-07,Prairies,Corporate,Electronics,Pickup,1,277.66,0.1,249.89,21.86,204,55,0,5.7
1412,2025-08-21,Prairies,Small Business,Office Supplies,Same Day,1,36.75,0,36.75,13.2,205,55,0,6.6
1413,2025-08-08,Quebec,Corporate,Electronics,Same Day,3,217.87,0.1,588.25,63.26,12,28,0,5.7
1414,2025-07-25,Prairies,Corporate,Home,Standard,4,59.37,0,237.48,51.96,179,53,0,6.0
1415,2025-01-15,Atlantic,Corporate,Health & Beauty,Same Day,4,36.31,0.05,137.98,46.88,141,28,0,7.0
1416,2025-06-26,Atlantic,Consumer,Electronics,Same Day,5,122.17,0.05,580.31,11.64,78,53,0,8.2
1417,2025-09-27,BC,Small Business,Apparel,Standard,1,61.24,0.1,55.12,13.98,213,23,0,7.7
1418,2025-04-14,Prairies,Corporate,Health & Beauty,Express,4,25.39,0.1,91.4,26.06,51,25,0,7.4
1419,2025-05-11,Prairies,Corporate,Apparel,Same Day,1,38.94,0,38.94,12.85,87,53,0,5.9
1420,2025-12-12,Ontario,Small Business,Apparel,Same Day,1,39.79,0,39.79,13.63,74,23,0,8.3
1421,2025-08-12,Atlantic,Consumer,Grocery,Same Day,2,16.22,0.15,27.57,0.64,86,20,0,4.6
1422,2025-11-22,Ontario,Corporate,Home,Standard,1,77.73,0,77.73,18.77,138,48,0,7.4
1423,2025-09-16,Atlantic,Corporate,Apparel,Express,6,33.77,0.15,172.23,29.2,117,25,0,5.7
1424,2025-04-11,Ontario,Consumer,Apparel,Pickup,3,52.26,0.15,133.26,18.51,172,28,0,6.4
1425,2025-11-29,Ontario,Consumer,Grocery,Standard,1,12.44,0,12.44,1.72,79,45,0,8.0
1426,2025-08-03,BC,Small Business,Apparel,Standard,4,44.25,0.05,168.15,48.38,107,38,0,6.3
1427,2025-07-16,Ontario,Corporate,Electronics,Standard,5,167.87,0.1,755.42,62.77,0,22,0,1.6
1428,2025-05-08,Prairies,Consumer,Seasonal,Pickup,3,68.91,0,206.73,55.89,63,34,0,8.4
1429,2025-12-09,BC,Small Business,Health & Beauty,Standard,4,26.75,0.1,96.3,22.26,86,42,0,5.4
1430,2025-05-14,Quebec,Corporate,Office Supplies,Express,3,28.62,0,85.86,24.49,93,25,0,6.7
1431,2025-11-09,Quebec,Corporate,Home,Standard,1,106.61,0,106.61,25.26,57,33,0,4.0
1432,2025-03-29,BC,Consumer,Electronics,Express,5,262.14,0.1,1179.63,73.48,151,37,0,4.9
1433,2025-04-26,Quebec,Consumer,Home,Same Day,4,50.54,0.2,161.73,8.13,144,55,0,7.7
1434,2025-05-24,Atlantic,Corporate,Grocery,Same Day,2,14.5,0,29.0,2.86,153,22,0,8.1
1435,2025-12-25,Prairies,Corporate,Grocery,Standard,9,29.14,0,262.26,51.65,101,44,0,6.0
1436,2025-01-31,Atlantic,Consumer,Seasonal,Same Day,3,59.63,0,178.89,33.14,104,25,0,2.3
1437,2025-05-05,Atlantic,Small Business,Health & Beauty,Express,9,45.7,0,411.3,119.9,190,35,0,2.7
1438,2025-09-03,Quebec,Consumer,Grocery,Same Day,4,20.53,0,82.12,12.46,2,34,1,6.3
1439,2025-03-07,BC,Small Business,Seasonal,Express,1,43.89,0.2,35.11,2.86,139,52,0,5.2
1440,2025-09-18,BC,Small Business,Office Supplies,Same Day,3,42.58,0.15,108.58,17.0,126,20,0,1.8
1441,2025-01-13,BC,Small Business,Office Supplies,Express,6,38.89,0,233.34,73.05,57,49,0,5.4
1442,2025-04-19,Prairies,Corporate,Home,Same Day,1,64.96,0,64.96,18.0,156,22,0,5.1
1443,2025-08-02,BC,Consumer,Grocery,Pickup,7,28.78,0.2,161.17,4.16,45,23,0,4.2
1444,2025-12-18,Quebec,Consumer,Grocery,Standard,1,38.22,0,38.22,8.42,212,36,0,4.5
1445,2025-11-05,Ontario,Small Business,Apparel,Same Day,6,41.24,0.1,222.7,44.89,51,40,0,4.0
1446,2025-12-09,Atlantic,Corporate,Electronics,Pickup,5,116.25,0.15,494.06,-28.06,181,33,0,10.1
1447,2025-07-09,Ontario,Corporate,Grocery,Pickup,2,18.16,0.15,30.87,1.0,95,49,0,3.0
1448,2025-02-23,Atlantic,Consumer,Electronics,Standard,3,110.04,0,330.12,56.19,51,29,0,5.2
1449,2025-02-21,Atlantic,Corporate,Home,Pickup,3,95.28,0,285.84,62.84,213,43,0,7.6
1450,2025-10-02,BC,Small Business,Seasonal,Standard,5,97.23,0,486.15,107.35,2,34,0,7.4
1451,2025-08-16,Ontario,Consumer,Office Supplies,Pickup,7,52.04,0,364.28,97.38,100,50,0,2.0
1452,2025-08-24,Ontario,Consumer,Seasonal,Express,4,77.33,0,309.32,62.26,7,21,1,12.1
1453,2025-05-14,Prairies,Small Business,Home,Same Day,2,51.56,0.15,87.65,6.5,160,31,0,5.1
1454,2025-04-03,Atlantic,Consumer,Apparel,Express,3,64.26,0.1,173.5,31.01,87,28,0,6.7
1455,2025-08-09,Quebec,Small Business,Electronics,Same Day,3,32.96,0,98.88,18.97,6,34,1,10.3
1456,2025-12-13,Atlantic,Small Business,Grocery,Pickup,6,23.43,0,140.58,16.92,202,27,0,5.4
1457,2025-04-30,Atlantic,Corporate,Home,Express,4,98.88,0.1,355.97,64.6,167,35,0,5.9
1458,2025-11-20,BC,Corporate,Home,Pickup,2,93.28,0,186.56,40.81,188,51,0,3.6
1459,2025-08-11,Ontario,Small Business,Home,Express,4,88.23,0.1,317.63,66.5,63,29,0,3.3
1460,2025-08-04,BC,Small Business,Electronics,Same Day,2,164.57,0,329.14,21.61,150,41,0,8.5
1461,2025-04-09,Atlantic,Corporate,Electronics,Standard,6,186.5,0,1119.0,123.4,14,42,1,6.7
1462,2025-07-18,BC,Corporate,Office Supplies,Same Day,5,35.21,0.1,158.45,23.88,188,52,0,3.0
1463,2025-02-28,Ontario,Small Business,Seasonal,Standard,4,73.7,0,294.8,81.6,177,31,0,6.1
1464,2025-10-07,Prairies,Small Business,Home,Standard,2,70.33,0.15,119.56,15.25,109,28,0,6.0
1465,2025-03-08,Ontario,Small Business,Electronics,Pickup,1,169.25,0,169.25,10.0,13,29,0,7.8
1466,2025-06-29,Atlantic,Small Business,Apparel,Same Day,5,21.42,0.1,96.39,17.26,19,52,1,6.8
1467,2025-06-14,Quebec,Corporate,Office Supplies,Express,5,40.26,0.2,161.04,19.03,83,54,0,3.2
1468,2025-12-20,Ontario,Corporate,Seasonal,Standard,5,42.05,0.05,199.74,31.09,33,30,0,7.4
1469,2025-04-05,Prairies,Consumer,Office Supplies,Same Day,6,36.29,0,217.74,50.21,91,36,0,5.5
1470,2025-11-23,BC,Small Business,Office Supplies,Pickup,6,35.16,0.15,179.32,25.42,3,21,0,7.2
1471,2025-01-22,Atlantic,Small Business,Apparel,Standard,3,21.4,0,64.2,22.21,135,28,0,3.6
1472,2025-08-21,Prairies,Consumer,Apparel,Pickup,4,45.55,0.1,163.98,43.38,135,44,0,7.5
1473,2025-12-06,BC,Consumer,Grocery,Same Day,1,32.27,0.2,25.82,1.22,7,26,1,8.1
1474,2025-11-16,BC,Small Business,Grocery,Express,2,25.14,0,50.28,8.64,39,49,1,7.2
1475,2025-05-28,Atlantic,Consumer,Office Supplies,Pickup,3,30.28,0,90.84,22.86,190,44,0,6.6
1476,2025-09-13,Quebec,Corporate,Electronics,Standard,3,141.11,0.05,402.16,33.66,220,28,0,4.6
1477,2025-07-10,BC,Small Business,Home,Pickup,4,124.85,0,499.4,72.11,190,31,0,4.8
1478,2025-08-15,Quebec,Small Business,Home,Same Day,4,33.48,0.1,120.53,24.61,186,41,0,3.9
1479,2025-09-18,Quebec,Small Business,Office Supplies,Same Day,3,10.86,0.15,27.69,5.05,140,50,0,9.2
1480,2025-10-29,Ontario,Small Business,Electronics,Same Day,6,103.32,0.05,588.92,40.29,56,39,0,10.2
1481,2025-06-07,Prairies,Small Business,Home,Pickup,3,40.22,0.15,102.56,11.08,34,40,1,8.9
1482,2025-07-07,Quebec,Consumer,Seasonal,Pickup,2,63.25,0.1,113.85,11.09,168,34,0,3.0
1483,2025-10-11,BC,Small Business,Seasonal,Standard,1,48.39,0,48.39,11.09,54,34,0,7.2
1484,2025-09-12,BC,Corporate,Office Supplies,Pickup,3,20.79,0.1,56.13,9.62,85,52,0,6.9
